Index,Direction,Type,Format,Frame ID,Length,Datas(Hex),Status,Time
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:28.623.800
CAN2,Receive,Extended,Data,0x0A010002,8,12 50 00 00 11 A5 00 00 ,Success,00:01:28.624.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 7B 00 00 ,Success,00:01:28.625.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:28.626.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:28.723.800
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A4 00 00 ,Success,00:01:28.724.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 75 00 00 ,Success,00:01:28.725.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:28.726.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:28.823.800
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A6 00 00 ,Success,00:01:28.824.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 72 00 00 ,Success,00:01:28.825.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:28.826.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:28.923.800
CAN2,Receive,Extended,Data,0x0A010002,8,12 50 00 00 11 A4 00 00 ,Success,00:01:28.925.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 79 00 00 ,Success,00:01:28.926.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:28.927.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:29.023.900
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A6 00 00 ,Success,00:01:29.025.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CC 09 60 0E 75 00 00 ,Success,00:01:29.026.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:29.027.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:29.123.900
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A4 00 00 ,Success,00:01:29.125.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 78 00 00 ,Success,00:01:29.126.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:29.127.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:29.223.900
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A6 00 00 ,Success,00:01:29.225.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 73 00 00 ,Success,00:01:29.226.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:29.227.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:29.323.900
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A3 00 00 ,Success,00:01:29.325.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 78 00 00 ,Success,00:01:29.326.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:29.327.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:29.423.900
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A1 00 00 ,Success,00:01:29.425.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CC 09 60 0E 7B 00 00 ,Success,00:01:29.426.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:29.427.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:29.524.000
CAN2,Receive,Extended,Data,0x0A010002,8,12 50 00 00 11 A3 00 00 ,Success,00:01:29.525.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 79 00 00 ,Success,00:01:29.526.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:29.527.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:29.624.000
CAN2,Receive,Extended,Data,0x0A010002,8,12 50 00 00 11 A5 00 00 ,Success,00:01:29.625.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 79 00 00 ,Success,00:01:29.626.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:29.627.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:29.724.000
CAN2,Receive,Extended,Data,0x0A010002,8,12 51 00 00 11 A6 00 00 ,Success,00:01:29.725.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 7B 00 00 ,Success,00:01:29.726.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:29.727.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:29.824.000
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A3 00 00 ,Success,00:01:29.825.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 78 00 00 ,Success,00:01:29.826.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:29.827.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:29.924.000
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A4 00 00 ,Success,00:01:29.925.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 76 00 00 ,Success,00:01:29.926.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:29.927.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:30.024.000
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A5 00 00 ,Success,00:01:30.025.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 79 00 00 ,Success,00:01:30.026.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:30.027.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:30.124.100
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A4 00 00 ,Success,00:01:30.125.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 82 00 00 ,Success,00:01:30.126.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:30.127.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:30.224.100
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A5 00 00 ,Success,00:01:30.225.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 7B 00 00 ,Success,00:01:30.226.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:30.227.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:30.324.100
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A5 00 00 ,Success,00:01:30.325.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 78 00 00 ,Success,00:01:30.326.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:30.327.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:30.424.100
CAN2,Receive,Extended,Data,0x0A010002,8,12 50 00 00 11 A4 00 00 ,Success,00:01:30.425.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 81 00 00 ,Success,00:01:30.426.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:30.427.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:30.524.100
CAN2,Receive,Extended,Data,0x0A010002,8,12 50 00 00 11 A4 00 00 ,Success,00:01:30.525.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 78 00 00 ,Success,00:01:30.526.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:30.527.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:30.624.200
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A4 00 00 ,Success,00:01:30.625.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 73 00 00 ,Success,00:01:30.626.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:30.627.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:30.724.200
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A6 00 00 ,Success,00:01:30.725.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CC 09 60 0E 73 00 00 ,Success,00:01:30.726.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:30.727.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:30.824.200
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A4 00 00 ,Success,00:01:30.825.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 73 00 00 ,Success,00:01:30.826.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:30.827.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:30.924.200
CAN2,Receive,Extended,Data,0x0A010002,8,12 50 00 00 11 A4 00 00 ,Success,00:01:30.925.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 6A 00 00 ,Success,00:01:30.926.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:30.927.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:31.024.200
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A3 00 00 ,Success,00:01:31.025.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 76 00 00 ,Success,00:01:31.026.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:31.027.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:31.124.300
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A4 00 00 ,Success,00:01:31.125.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 6B 00 00 ,Success,00:01:31.126.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:31.127.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:31.224.300
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A3 00 00 ,Success,00:01:31.225.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 70 00 00 ,Success,00:01:31.226.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:31.227.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:31.324.300
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A4 00 00 ,Success,00:01:31.325.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 71 00 00 ,Success,00:01:31.326.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:31.327.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:31.424.300
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A3 00 00 ,Success,00:01:31.425.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 6E 00 00 ,Success,00:01:31.426.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:31.427.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:31.524.300
CAN2,Receive,Extended,Data,0x0A010002,8,12 4D 00 00 11 A2 00 00 ,Success,00:01:31.525.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 73 00 00 ,Success,00:01:31.526.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:31.527.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:31.624.400
CAN2,Receive,Extended,Data,0x0A010002,8,12 50 00 00 11 A3 00 00 ,Success,00:01:31.625.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 73 00 00 ,Success,00:01:31.626.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:31.627.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:31.724.400
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A5 00 00 ,Success,00:01:31.725.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 76 00 00 ,Success,00:01:31.726.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:31.727.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:31.824.400
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A3 00 00 ,Success,00:01:31.825.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 73 00 00 ,Success,00:01:31.826.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:31.827.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:31.924.400
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A3 00 00 ,Success,00:01:31.925.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 6D 00 00 ,Success,00:01:31.926.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:31.927.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:32.024.400
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A3 00 00 ,Success,00:01:32.025.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 6E 00 00 ,Success,00:01:32.026.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:32.027.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:32.124.500
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A2 00 00 ,Success,00:01:32.125.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CC 09 60 0E 72 00 00 ,Success,00:01:32.126.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:32.127.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:32.224.500
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A3 00 00 ,Success,00:01:32.225.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 70 00 00 ,Success,00:01:32.226.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:32.227.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:32.324.500
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A4 00 00 ,Success,00:01:32.325.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CC 09 60 0E 72 00 00 ,Success,00:01:32.326.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:32.327.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:32.424.500
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A0 00 00 ,Success,00:01:32.425.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 73 00 00 ,Success,00:01:32.426.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:32.427.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:32.524.500
CAN2,Receive,Extended,Data,0x0A010002,8,12 50 00 00 11 A3 00 00 ,Success,00:01:32.525.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 6B 00 00 ,Success,00:01:32.526.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:32.527.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:32.624.500
CAN2,Receive,Extended,Data,0x0A010002,8,12 4D 00 00 11 A2 00 00 ,Success,00:01:32.625.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 6D 00 00 ,Success,00:01:32.626.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:32.627.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:32.724.600
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A4 00 00 ,Success,00:01:32.725.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 6A 00 00 ,Success,00:01:32.726.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:32.727.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:32.824.600
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A3 00 00 ,Success,00:01:32.825.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 70 00 00 ,Success,00:01:32.826.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:32.827.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:32.924.600
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A4 00 00 ,Success,00:01:32.925.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 76 00 00 ,Success,00:01:32.926.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:32.927.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:33.024.600
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A4 00 00 ,Success,00:01:33.025.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 78 00 00 ,Success,00:01:33.026.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:33.027.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:33.124.600
CAN2,Receive,Extended,Data,0x0A010002,8,12 50 00 00 11 A4 00 00 ,Success,00:01:33.125.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 76 00 00 ,Success,00:01:33.126.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:33.127.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:33.224.700
CAN2,Receive,Extended,Data,0x0A010002,8,12 50 00 00 11 A3 00 00 ,Success,00:01:33.225.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 75 00 00 ,Success,00:01:33.226.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:33.227.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:33.324.700
CAN2,Receive,Extended,Data,0x0A010002,8,12 50 00 00 11 A2 00 00 ,Success,00:01:33.325.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 78 00 00 ,Success,00:01:33.326.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:33.327.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:33.424.700
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A4 00 00 ,Success,00:01:33.425.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 76 00 00 ,Success,00:01:33.426.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:33.427.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:33.524.700
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A2 00 00 ,Success,00:01:33.525.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 7E 00 00 ,Success,00:01:33.526.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:33.527.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:33.624.700
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A6 00 00 ,Success,00:01:33.625.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 72 00 00 ,Success,00:01:33.626.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:33.627.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:33.724.800
CAN2,Receive,Extended,Data,0x0A010002,8,12 50 00 00 11 A3 00 00 ,Success,00:01:33.725.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 72 00 00 ,Success,00:01:33.726.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:33.727.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:33.824.800
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A3 00 00 ,Success,00:01:33.825.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 79 00 00 ,Success,00:01:33.826.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:33.827.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:33.924.800
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A4 00 00 ,Success,00:01:33.925.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 7B 00 00 ,Success,00:01:33.926.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:33.927.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:34.024.800
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A3 00 00 ,Success,00:01:34.025.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 78 00 00 ,Success,00:01:34.026.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:34.027.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:34.124.800
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A4 00 00 ,Success,00:01:34.125.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CC 09 60 0E 78 00 00 ,Success,00:01:34.126.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:34.128.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:34.224.900
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A2 00 00 ,Success,00:01:34.226.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 77 00 00 ,Success,00:01:34.227.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:34.228.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:34.324.900
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A5 00 00 ,Success,00:01:34.326.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 7B 00 00 ,Success,00:01:34.327.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:34.328.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:34.424.900
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A4 00 00 ,Success,00:01:34.426.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 7C 00 00 ,Success,00:01:34.427.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:34.428.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:34.524.900
CAN2,Receive,Extended,Data,0x0A010002,8,12 50 00 00 11 A2 00 00 ,Success,00:01:34.526.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 7E 00 00 ,Success,00:01:34.527.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:34.528.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:34.624.900
CAN2,Receive,Extended,Data,0x0A010002,8,12 50 00 00 11 A4 00 00 ,Success,00:01:34.626.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 79 00 00 ,Success,00:01:34.627.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:34.628.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:34.724.900
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A2 00 00 ,Success,00:01:34.726.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CD 09 60 0E 81 00 00 ,Success,00:01:34.727.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:34.728.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:34.825.000
CAN2,Receive,Extended,Data,0x0A010002,8,12 4E 00 00 11 A3 00 00 ,Success,00:01:34.826.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CC 09 60 0E 85 00 00 ,Success,00:01:34.827.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:34.828.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:34.925.000
CAN2,Receive,Extended,Data,0x0A010002,8,12 4F 00 00 11 A4 00 00 ,Success,00:01:34.926.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 7E 00 00 ,Success,00:01:34.927.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:01:34.928.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:01:35.025.000
