Index,Direction,Type,Format,Frame ID,Length,Datas(Hex),Status,Time
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9D 00 00 ,Success,00:00:19.959.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:19.960.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.057.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.058.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F D1 09 60 0E 95 00 00 ,Success,00:00:20.059.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.060.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.157.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.158.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F D1 09 60 0E 95 00 00 ,Success,00:00:20.159.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.160.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.257.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.258.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 95 00 00 ,Success,00:00:20.259.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.260.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.357.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.358.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 96 00 00 ,Success,00:00:20.359.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.360.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.457.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.458.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9C 00 00 ,Success,00:00:20.459.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.460.300
CAN1,Send,Standard,Data,0x000,8,11 22 33 44 55 66 77 88 ,Success,None
CAN1,Receive,Standard,Data,0x000,8,11 22 33 44 55 66 77 88 ,Success,00:00:20.578.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.557.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.558.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 96 00 00 ,Success,00:00:20.559.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.560.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.657.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.658.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 92 00 00 ,Success,00:00:20.659.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.660.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.757.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.758.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 95 00 00 ,Success,00:00:20.759.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.760.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.857.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.858.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 96 00 00 ,Success,00:00:20.859.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.860.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:20.957.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:20.958.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 9E 00 00 ,Success,00:00:20.959.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:20.960.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.057.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.058.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 95 00 00 ,Success,00:00:21.059.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.060.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.157.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.158.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 98 00 00 ,Success,00:00:21.159.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.160.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.257.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.258.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 98 00 00 ,Success,00:00:21.259.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.260.500
CAN1,Send,Standard,Data,0x000,8,11 22 33 44 55 66 77 88 ,Success,None
CAN1,Receive,Standard,Data,0x000,8,11 22 33 44 55 66 77 88 ,Success,00:00:21.331.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.357.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.358.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9B 00 00 ,Success,00:00:21.359.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.360.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.457.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.458.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 95 00 00 ,Success,00:00:21.459.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.460.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.557.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.558.500
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 93 00 00 ,Success,00:00:21.559.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.560.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.657.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.658.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 93 00 00 ,Success,00:00:21.659.500
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.660.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.757.400
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.758.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 96 00 00 ,Success,00:00:21.759.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.760.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.857.500
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.858.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 90 00 00 ,Success,00:00:21.859.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.860.600
CAN1,Send,Standard,Data,0x000,8,11 22 33 44 55 66 77 88 ,Success,None
CAN1,Receive,Standard,Data,0x000,8,11 22 33 44 55 66 77 88 ,Success,00:00:21.947.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:21.957.500
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:21.958.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 92 00 00 ,Success,00:00:21.959.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:21.960.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.057.500
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.058.600
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 95 00 00 ,Success,00:00:22.059.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.060.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.157.500
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.158.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 96 00 00 ,Success,00:00:22.159.600
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.160.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.257.500
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.258.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 99 00 00 ,Success,00:00:22.259.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.260.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.357.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.358.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 98 00 00 ,Success,00:00:22.359.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.360.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.457.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.458.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 95 00 00 ,Success,00:00:22.459.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.460.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.557.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.558.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 93 00 00 ,Success,00:00:22.559.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.560.700
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.657.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.658.700
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 96 00 00 ,Success,00:00:22.659.700
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.660.700
CAN1,Send,Standard,Data,0x000,8,11 22 33 44 55 66 77 88 ,Success,None
CAN1,Receive,Standard,Data,0x000,8,11 22 33 44 55 66 77 88 ,Success,00:00:22.779.600
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.757.600
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.758.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 95 00 00 ,Success,00:00:22.759.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.760.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.857.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.858.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 92 00 00 ,Success,00:00:22.859.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.860.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:22.957.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:22.958.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 95 00 00 ,Success,00:00:22.959.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:22.960.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:23.057.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:23.058.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 99 00 00 ,Success,00:00:23.059.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:23.060.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:23.157.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:23.158.800
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 9B 00 00 ,Success,00:00:23.159.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:23.160.800
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:23.257.700
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:23.258.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E A4 00 00 ,Success,00:00:23.259.800
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:23.260.900
CAN1,Send,Standard,Data,0x000,8,11 22 33 44 55 66 77 88 ,Success,None
CAN1,Receive,Standard,Data,0x000,8,11 22 33 44 55 66 77 88 ,Success,00:00:23.341.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:23.357.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:23.358.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E 9B 00 00 ,Success,00:00:23.359.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:23.360.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:23.457.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:23.458.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F D1 09 60 0E 98 00 00 ,Success,00:00:23.459.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:23.460.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:23.557.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:23.558.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 90 00 00 ,Success,00:00:23.559.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:23.560.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:23.657.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:23.658.900
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E A1 00 00 ,Success,00:00:23.659.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:23.660.900
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:23.757.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:23.759.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E A3 00 00 ,Success,00:00:23.759.900
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:23.761.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:23.857.800
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:23.859.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E A0 00 00 ,Success,00:00:23.860.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:23.861.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:23.957.900
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:23.959.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E A3 00 00 ,Success,00:00:23.960.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:23.961.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:24.057.900
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:24.059.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E A3 00 00 ,Success,00:00:24.060.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:24.061.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:24.157.900
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:24.159.000
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9D 00 00 ,Success,00:00:24.160.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:24.161.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:24.257.900
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:24.259.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9C 00 00 ,Success,00:00:24.260.000
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:24.261.000
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:24.357.900
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:24.359.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9D 00 00 ,Success,00:00:24.360.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:24.361.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:24.458.000
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:24.459.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E A0 00 00 ,Success,00:00:24.460.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:24.461.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:24.558.000
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:24.559.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 96 00 00 ,Success,00:00:24.560.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:24.561.100
CAN1,Send,Standard,Data,0x000,8,11 22 33 44 55 66 77 88 ,Success,None
CAN1,Receive,Standard,Data,0x000,8,11 22 33 44 55 66 77 88 ,Success,00:00:24.652.500
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:24.658.000
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:24.659.100
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 96 00 00 ,Success,00:00:24.660.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:24.661.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:24.758.000
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:24.759.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9B 00 00 ,Success,00:00:24.760.100
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:24.761.100
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:24.858.000
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:24.859.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9E 00 00 ,Success,00:00:24.860.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:24.861.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:24.958.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:24.959.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E A0 00 00 ,Success,00:00:24.960.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:24.961.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:25.058.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:25.059.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CE 09 60 0E 9C 00 00 ,Success,00:00:25.060.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:25.061.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:25.158.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:25.159.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 96 00 00 ,Success,00:00:25.160.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:25.161.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:25.258.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:25.259.200
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9B 00 00 ,Success,00:00:25.260.200
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:25.261.200
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:25.358.100
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:25.359.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F D0 09 60 0E A6 00 00 ,Success,00:00:25.360.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:25.361.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:25.458.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:25.459.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E A0 00 00 ,Success,00:00:25.460.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:25.461.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:25.558.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:25.559.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9E 00 00 ,Success,00:00:25.560.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:25.561.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:25.658.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:25.659.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9D 00 00 ,Success,00:00:25.660.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:25.661.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:25.758.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:25.759.300
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E 9E 00 00 ,Success,00:00:25.760.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:25.761.300
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:25.858.200
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:25.859.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E A7 00 00 ,Success,00:00:25.860.300
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:25.861.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:25.958.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:25.959.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E A7 00 00 ,Success,00:00:25.960.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:25.961.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:26.058.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:26.059.400
CAN2,Receive,Extended,Data,0x0A010003,8,2F CF 09 60 0E A4 00 00 ,Success,00:00:26.060.400
CAN2,Receive,Extended,Data,0x1A01000B,8,00 00 00 08 00 00 00 00 ,Success,00:00:26.061.400
CAN2,Receive,Extended,Data,0x0A010001,2,00 00 ,Success,00:00:26.158.300
CAN2,Receive,Extended,Data,0x0A010002,8,00 00 00 00 00 00 00 00 ,Success,00:00:26.159.400
